,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
291684,2020-10-08 22:01:25,6554245334757802,fraud_Hills-Boyer,personal_care,63.22,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,858fe41912d65a007cf6cdf4534fd18f,1381269685,33.937612,-118.355612,0
129413,2020-08-04 23:04:17,630484879808,fraud_Kub PLC,personal_care,72.73,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,81a59b966748ddca3516306114b5f8e5,1375657457,37.072003,-120.714185,0
222089,2020-09-08 05:27:55,3534718226968689,fraud_Bauch-Raynor,grocery_pos,118.52,Lisa,Lopez,F,32343 Saunders Course,Dongola,IL,62926,37.3712,-89.1349,2263,Scientific laboratory technician,1984-09-13,840a88dd81fe32b0d82ee2dd05f1c20c,1378618075,38.063397,-90.061357,0
334655,2020-10-27 10:53:53,4488258847705225890,fraud_Bradtke PLC,grocery_pos,59.72,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,1929-08-23,71d2813f8243bfbe10af175ed446b427,1382871233,34.168912,-81.571629,0
456609,2020-12-09 20:19:55,4992346398065154184,fraud_Weber and Sons,food_dining,42.96,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,a5ab9efeee7ec6a7bb67c57a8ae1585a,1386620395,41.717092,-89.36227199999999,0
126300,2020-08-04 04:24:36,4586260469584,fraud_Goyette Inc,shopping_net,5.1,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,835c403361942ec40ed662f6e4e6270a,1375590276,40.484279,-95.708768,0
199976,2020-08-30 20:35:58,4792627764422477317,"fraud_Ruecker, Beer and Collier",shopping_net,8.77,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,29d3510623b2a5a1768c339c4169aeb0,1377894958,39.537043,-95.118955,0
31013,2020-07-01 14:35:20,213180742685905,fraud_Veum-Koelpin,travel,2.81,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,21076a401cc7547c1aae1c8028cd6513,1372689320,40.858554,-124.744888,0
430780,2020-12-04 15:37:39,6506982560413523,fraud_Turner and Sons,shopping_pos,18.28,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985-04-15,3e9942a970ee98ce8a3f13b721daa33f,1386171459,34.200483,-93.594516,0
113090,2020-07-30 19:02:20,180014262259255,fraud_Ankunding-Carroll,travel,3.23,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,ce9a42d532fa680735c568ed2c7069b5,1375210940,31.471841,-85.68220600000001,0
232968,2020-09-13 12:59:08,2283743876903625,"fraud_Hahn, Bahringer and McLaughlin",personal_care,2.74,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,6e2afb8138eac964c7ad9794b740923d,1379077148,33.125373,-84.822588,0
350875,2020-11-03 13:34:12,6011367958204270,fraud_Pacocha-Weissnat,kids_pets,34.81,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,fd2b9ffd8d2e71624e24a3a1b6307cf5,1383485652,41.620729,-81.70959,0
123188,2020-08-03 11:50:13,4560004149983868183,fraud_Parisian and Sons,gas_transport,58.34,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,3b338d029737588e16b674b2059b2840,1375530613,39.834655,-105.559709,0
152987,2020-08-13 19:41:47,213112402583773,fraud_Goyette-Gerhold,kids_pets,1.38,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,30f79c375d68987347e988becfc201d1,1376422907,33.965664000000004,-82.742684,0
393664,2020-11-22 21:31:54,4469777115158234880,"fraud_Reichert, Shanahan and Hayes",shopping_net,5.97,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980-11-22,9dfb1a701100d3a1e68ba83fd15c4366,1385155914,42.583047,-70.966514,0
438044,2020-12-06 10:57:10,4294930380592,fraud_Ankunding LLC,shopping_net,5.54,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,fe12154140a4a13047835ecd90440117,1386327430,38.224007,-80.518372,0
12208,2020-06-25 05:02:12,4348786085525522,"fraud_Christiansen, Goyette and Schamberger",gas_transport,69.01,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,94974d6b22df0e2e40866267089ad5f6,1372136532,44.880649,-88.767013,0
503113,2020-12-20 16:16:34,4560395181594436016,"fraud_Altenwerth, Cartwright and Koss",shopping_net,724.08,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,0239a3ddc55de0c2bfb5ac847f1102c0,1387556194,38.604527,-122.918122,0
410257,2020-11-30 03:01:17,375082648741747,"fraud_Olson, Becker and Koch",gas_transport,53.74,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,8a039e8585c75d0b5e2ce29911ddc410,1385780477,48.098508,-96.052826,0
86284,2020-07-21 01:55:29,30026790933302,fraud_Padberg-Welch,grocery_pos,96.66,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,80eb2989c556093f7ca6dc7cdfe5d6a9,1374371729,32.680629,-91.096315,0
94607,2020-07-24 09:24:55,30518206766474,fraud_Kling Inc,gas_transport,93.1,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,4d947a12377d84b5064fdee4595819e2,1374657895,37.542776,-89.217877,0
446739,2020-12-07 20:07:40,6515067575568369,fraud_Morissette-Schaefer,personal_care,8.54,Kevin,Pena,M,2674 Bentley Radial,Damascus,VA,24236,36.6403,-81.7776,3085,Land/geomatics surveyor,1990-10-15,62737f51bd0e330771e8f55b25586f83,1386446860,37.533692,-82.698402,0
277582,2020-10-02 21:45:22,6569097840281287,"fraud_Schumm, McLaughlin and Carter",food_dining,69.79,Steven,Johnson,M,7470 John Tunnel Suite 937,Aurora,CO,80014,39.6662,-104.835,389246,"Scientist, marine",1969-12-12,1abf71b183e85422bbf3725d68a7134d,1380750322,39.858899,-104.092075,0
317809,2020-10-20 02:26:32,30546453310167,fraud_Strosin-Cruickshank,grocery_pos,75.53,Nicholas,Tran,M,672 Randall Burg Suite 551,Belmont,NH,3220,43.4512,-71.48899999999999,7430,"Scientist, research (medical)",1955-01-13,480e34a337eb45a7b8943542cb2ba08e,1382235992,44.364564,-72.055148,0
147815,2020-08-11 15:08:52,374930071163758,"fraud_Denesik, Powlowski and Pouros",home,226.8,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,59c505327aecbe773455fccba787ba18,1376233732,41.633741,-82.904094,0
136557,2020-08-08 09:23:08,4497913965512794052,fraud_Cummerata-Hilpert,entertainment,7.25,Scott,Edwards,M,838 Amy Street Suite 107,Pembroke,NC,28372,34.6902,-79.1834,14783,Hospital doctor,1955-11-07,e166a4737f1bd98296121811ba9de01a,1375953788,33.745368,-79.076863,0
424155,2020-12-02 16:00:48,30074693890476,"fraud_Koss, McLaughlin and Mayer",food_dining,77.85,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,53c5dcd1e5dfabe213110c8d418ac6ef,1386000048,37.462925,-100.29137,0
351060,2020-11-03 14:43:02,675990301623,fraud_Howe Ltd,misc_pos,1.79,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,b5f11449b7f355887016cc5e8aaae816,1383489782,41.677008,-74.232889,0
298821,2020-10-12 03:43:32,4810839835482794272,"fraud_Lind, Huel and McClure",gas_transport,63.28,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,94ad881ab2b20856b87d1c09499dd409,1381549412,37.514039,-93.078661,0
417360,2020-12-01 05:54:07,4764202053279782,fraud_Smitham-Schiller,grocery_net,60.07,Derek,Jones,M,198 Candace Plaza,Diamond,OH,44412,41.0935,-81.0425,2644,Air cabin crew,1981-01-06,40dcc988b25b6183986f45512d994d89,1385877247,41.692666,-81.06618900000001,0
269433,2020-09-28 22:43:26,4646845581490336108,fraud_Waelchi Inc,kids_pets,53.08,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,a3df16199bfc50d73cb469a36d8dedf1,1380408206,41.56573,-73.08743,0
205632,2020-09-01 07:32:18,180072527505094,fraud_Heaney-Marquardt,entertainment,1.08,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,fcf96a6647a449cb6ae2d95e119574c1,1378020738,36.121608,-80.988959,0
515373,2020-12-22 16:00:17,4585132874641,fraud_Gerhold LLC,home,12.7,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,d4ba1ad5ecd26da7af0797f6f7f6d979,1387728017,39.070814,-94.37762,0
105451,2020-07-27 21:56:05,5456776410929288,"fraud_Schroeder, Wolff and Hermiston",travel,1.67,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,72afa63f78268f080af3c54a5f7945c5,1374962165,40.768787,-79.6145,0
423464,2020-12-02 10:59:58,3514865930894695,fraud_Stamm-Witting,shopping_net,5.78,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,eb478192c78acd35c9d07c228c649ad3,1385981998,32.575069,-104.975515,0
88000,2020-07-21 14:09:28,4377338765909719,"fraud_Kling, Howe and Schneider",home,61.41,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",1982-04-19,184e4084a4bcab76f7f8ca1cb6778b25,1374415768,36.249521,-84.680025,0
423468,2020-12-02 11:02:55,4939976756738216,fraud_Koepp-Parker,grocery_pos,201.75,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,87466196b64ab7020f527cb36887ee2a,1385982175,25.673698,-98.456107,0
543921,2020-12-29 03:52:52,4452366298769043,fraud_Parisian and Sons,gas_transport,67.01,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,86b5a94cb08138aa908e8bb4d438d1b8,1388289172,31.829275,-96.193667,0
461929,2020-12-11 10:44:11,6526777409109795,fraud_Balistreri-Nader,misc_pos,23.97,Michael,Garner,M,0157 Samuel Mission Suite 379,South Richmond Hill,NY,11419,40.6868,-73.82300000000001,47211,Site engineer,1937-02-01,0951ae0dd10499d74ee04e2d4e5c73ab,1386758651,40.622454,-73.693126,0
181880,2020-08-24 06:47:31,6011603272871604,fraud_Effertz LLC,entertainment,9.18,Robert,Holland,M,431 Tracy Expressway,Milner,GA,30257,33.141,-84.1759,4138,Field seismologist,1969-05-16,7ecac27447f1ff2d6529b1403bda9c08,1377326851,32.15703,-84.246342,0
432202,2020-12-04 23:20:09,3523843138706408,fraud_Shields-Wunsch,health_fitness,77.3,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,e82f8c95cd7357141479e233dfb6ec4f,1386199209,33.599361,-87.114295,0
189165,2020-08-26 06:06:11,3541687240161491,fraud_Sporer Inc,gas_transport,47.43,Mark,Nguyen,M,62631 Ashley Ramp Apt. 965,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,5248aa2b08bec8da70af053e7181dbce,1377497171,31.170582,-81.71040699999999,0
90627,2020-07-22 10:53:39,4904681492230012,"fraud_Schumm, Bauch and Ondricka",grocery_pos,121.34,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,91721bfd55be14af40f490158bfd7768,1374490419,41.895428,-73.845265,0
377865,2020-11-15 21:27:22,3502377050801561,fraud_Langworth LLC,personal_care,2.79,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",1948-11-30,d91916799e7f602a492903566f380f1b,1384550842,30.069341,-95.993276,0
391278,2020-11-21 23:23:17,4769426683924058915,fraud_Abernathy and Sons,food_dining,115.18,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,7444f11ce9a7251cf581cf2aad5d9bfb,1385076197,39.696795,-77.299337,0
211270,2020-09-03 18:25:21,3595192916105588,fraud_Dickinson Ltd,misc_pos,77.49,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,ee2ea4ac1e94fafdc61e1412272caea8,1378232721,34.802956,-79.48557199999999,0
197044,2020-08-29 22:11:34,213107169859697,fraud_Morissette PLC,shopping_pos,2.15,Megan,Fernandez,F,77127 Paul Station Apt. 495,Woods Cross,UT,84087,40.8874,-111.9027,13983,Insurance broker,1979-08-14,5f3f00bc674538863d4fb6c5c1cf3af5,1377814294,40.440336,-112.696295,0
398671,2020-11-24 14:01:50,3583635130604947,"fraud_Douglas, DuBuque and McKenzie",travel,4.11,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,a56ebaa8df419bf549cf84a1bc2dca36,1385301710,39.843021,-74.99194200000001,0
199389,2020-08-30 16:49:59,371683116218417,fraud_Schmidt-Larkin,home,167.12,Debra,Becker,F,384 Jonathan Hills,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,79741ebf817741dc1f54410236b0760d,1377881399,40.003514,-73.809076,0
136530,2020-08-08 08:56:36,4364010865167176,fraud_Pfeffer LLC,grocery_net,18.65,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,57da01d3c3b58ac67a44e26a15844b75,1375952196,39.113105,-120.577822,0
286425,2020-10-06 07:16:21,30242921189660,"fraud_Schaefer, McGlynn and Bosco",gas_transport,89.37,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,45.3637,-84.4695,937,Technical brewer,1958-04-06,7d83ac2996993a630838fe7d2fa1abf8,1381043781,45.474045,-84.374566,0
165581,2020-08-18 03:27:40,4822367783500458,fraud_Hintz-Bruen,grocery_net,29.49,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,1991-01-01,f186616c226ebe58c52e5f3617191b16,1376796460,27.409138,-81.516235,0
43913,2020-07-06 13:23:00,4048508450704760,fraud_Hudson-Grady,shopping_pos,5.97,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,7b51839b168b865f4e4c6bd9cdaa17c5,1373116980,40.821476,-98.365421,0
42167,2020-07-06 00:56:56,4996263498048679,fraud_Koss and Sons,gas_transport,78.29,Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567,41.9404,-124.1587,1930,Web designer,1983-06-13,3b5ca79818b957ad980658405397eacf,1373072216,41.287932,-123.41338,0
412119,2020-11-30 11:53:47,4476840372112,"fraud_Mosciski, Gislason and Mertz",grocery_pos,46.57,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,8ad7f5c49d39125decdc7dc3c5f752d9,1385812427,35.423693,-86.09311600000001,0
405005,2020-11-27 22:27:06,4060579726528237,fraud_Bode-Rempel,kids_pets,25.11,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,62561a0ca2116b6308f8d6f9568dc9fb,1385591226,39.805667,-95.257175,0
185484,2020-08-25 03:38:17,3540210836308425,fraud_Auer-Mosciski,grocery_pos,90.71,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,1992-06-19,1e5d802acb42ad16736e44199ff0d457,1377401897,34.566967,-102.455402,0
300421,2020-10-12 16:42:01,38052002992326,fraud_Kilback LLC,food_dining,157.23,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,b27aebba21588e19dae2cad72e55f4e9,1381596121,31.295558000000003,-95.68437,0
273206,2020-09-30 10:33:30,2285066385084291,fraud_Bauch-Raynor,grocery_pos,48.58,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,90dbaa2e7cbd7a536a96244b39c823fe,1380537210,32.084075,-88.696515,0
172339,2020-08-20 17:37:05,30270432095985,"fraud_Roberts, Ryan and Smith",personal_care,191.89,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,5c4003de9c2e90ad5fa6054aad8fd9eb,1377020225,39.991676,-90.047557,0
282990,2020-10-05 04:47:05,3568255211412877,fraud_Auer-Mosciski,grocery_pos,53.63,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,732b1beabdba974516649539f39f0b29,1380948425,41.925886,-84.985734,0
377426,2020-11-15 18:08:14,3579200383632826,"fraud_Koss, McLaughlin and Mayer",food_dining,61.99,Tyler,Small,M,047 Kevin Haven,Boyd,WI,54726,44.9437,-91.0294,1690,IT trainer,1975-12-24,5b1fed55d67bb4cf9c4316d317f5eb6d,1384538894,45.021151,-91.991316,0
63895,2020-07-13 12:32:57,371226440126102,fraud_Kling-Ernser,entertainment,29.33,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,f06f2a0af11c5482b3467808fd4dd2b6,1373718777,39.143705,-89.69193,0
106323,2020-07-28 03:28:46,3541160328600277,fraud_Huels-Nolan,gas_transport,37.99,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,4683c56e70d96426bbc9f340afd755ef,1374982126,39.394182,-90.321105,0
134845,2020-08-07 15:55:35,4777065439639721,fraud_Baumbach Ltd,personal_care,71.51,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,4a987f943a50ef150ef8fe956512888b,1375890935,40.113145,-74.874413,0
249924,2020-09-20 19:31:27,378904938837132,fraud_Pacocha-Weissnat,kids_pets,258.86,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,b3e4bbb195939eae08b541ccfdfbc4da,1379705487,35.535624,-98.760895,0
440598,2020-12-06 20:44:30,4642894980163,"fraud_McDermott, Osinski and Morar",home,36.76,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,1a676608a5e99530277f61cf55a82455,1386362670,40.225353000000005,-94.613241,0
194400,2020-08-28 19:01:49,639030014711,"fraud_Streich, Rolfson and Wilderman",kids_pets,53.79,Stephen,Lopez,M,696 Matthew Ford Suite 157,Olmsted,IL,62970,37.1935,-89.0933,639,Mechanical engineer,1982-08-01,d75314357cc76b130f2f5d88670b37d8,1377716509,37.411828,-88.807937,0
493937,2020-12-18 12:28:56,6011917798331152,fraud_Nader-Maggio,personal_care,118.2,William,Johnson,M,50843 Vincent Mission,South Londonderry,VT,5155,43.1699,-72.8515,828,Scientific laboratory technician,1957-08-30,ecc8549e1bd459002e30cd9fe74dc964,1387369736,43.266352000000005,-72.248806,0
233457,2020-09-13 16:25:52,3534718226968689,fraud_Wilkinson PLC,kids_pets,1.76,Lisa,Lopez,F,32343 Saunders Course,Dongola,IL,62926,37.3712,-89.1349,2263,Scientific laboratory technician,1984-09-13,f32ebe23ef04f03963a28a8689f432a5,1379089552,36.414269,-89.48332099999999,0
448565,2020-12-08 02:39:34,3543591270174051,fraud_Kutch-Hegmann,grocery_net,85.37,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,f9f243692a35dc0607fb3348e1726e2e,1386470374,39.663358,-78.326204,0
483820,2020-12-15 17:16:25,4003989662068504,fraud_Crona and Sons,kids_pets,4.13,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,e82e296e1b3c33cff0dbdd418701cb2d,1387127785,32.501022,-87.798744,0
495669,2020-12-18 21:28:36,3598304579370089,fraud_Fadel-Hilpert,health_fitness,45.82,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,a285cbe057a5c1813396006240a08d62,1387402116,37.826956,-96.740401,0
528424,2020-12-26 05:57:41,4769426683924058915,fraud_Luettgen PLC,gas_transport,60.29,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,48ff42a3f1d0fb6b6c380c6d503d128a,1388037461,40.42197,-77.596228,0
298611,2020-10-12 01:46:57,213161293389774,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,4.4,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,9f6085ff8411def1d16ab8b7fdc31000,1381542417,42.076404,-77.240872,0
333912,2020-10-27 03:52:23,4681601008538160,fraud_Goodwin-Nitzsche,grocery_pos,189.07,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,fe59c2ff897b3670bcd91f3f20433a30,1382845943,39.273516,-80.839428,0
85383,2020-07-20 20:47:09,561942763351,fraud_Beier-Hyatt,shopping_pos,89.5,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,774ee790671549ca226a76b14e878198,1374353229,37.983625,-77.843029,0
317275,2020-10-19 22:03:21,4379260813815979609,"fraud_Reichert, Rowe and Mraz",shopping_net,4.16,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974-01-03,057e2917f27ca0ae6915ab689e48c312,1382220201,38.120271,-121.776174,0
373411,2020-11-13 21:07:13,5388659976630693,fraud_Johnston-Casper,travel,8.44,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,1962-02-14,deedf76ddf708fa93faded574360df81,1384376833,43.182187,-90.266783,0
